latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.875,16.185,309.6,1.1,1,2020-09-30,00:25,A,78,6.0NRT,286,12.6,N
-22.906,23.673,301.9,3.6,1.8,2020-09-30,00:25,A,45,6.0NRT,283.2,48.9,N
-22.911,22.166,329.2,2.8,1.6,2020-09-30,00:25,A,100,6.0NRT,286.1,135.5,N
-22.925,22.164,310.1,2.8,1.6,2020-09-30,00:25,A,79,6.0NRT,284.3,53.3,N
-23.045,22.486,304.3,3,1.6,2020-09-30,00:25,A,59,6.0NRT,284.1,41,N
-7.129,-35.133,307.3,1.4,1.2,2020-09-30,00:35,T,71,6.0NRT,292.9,12.7,N
-7.314,-35.147,338.4,1.4,1.2,2020-09-30,00:35,T,100,6.0NRT,294.1,69.1,N
-7.316,-35.16,303.9,1.4,1.2,2020-09-30,00:35,T,57,6.0NRT,292.9,8.7,N
-7.309,-35.141,309.9,1.4,1.2,2020-09-30,00:35,T,79,6.0NRT,292.8,15,N
-7.31,-35.154,322.4,1.4,1.2,2020-09-30,00:35,T,100,6.0NRT,293.3,33.3,N
-7.128,-35.12,304.1,1.4,1.2,2020-09-30,00:35,T,58,6.0NRT,292.7,9.4,N
-6.974,-35.258,315.4,1.4,1.2,2020-09-30,00:35,T,91,6.0NRT,292.6,23.2,N
-17.817,-40.102,314.4,4.8,2,2020-09-30,00:35,T,85,6.0NRT,288.6,126.8,N
-17.819,-40.106,315.7,4.8,2,2020-09-30,00:35,T,89,6.0NRT,288.7,138.4,N
-9.551,-35.995,310.1,1.8,1.3,2020-09-30,00:35,T,79,6.0NRT,291.7,21.3,N
-9.54,-35.997,307.3,1.8,1.3,2020-09-30,00:35,T,71,6.0NRT,291.5,17.8,N
-4.536,-41.145,313,3.8,1.8,2020-09-30,00:40,T,86,6.0NRT,294,68.6,N
-4.541,-41.118,306.9,3.8,1.8,2020-09-30,00:40,T,56,6.0NRT,293.9,38.4,N
-4.545,-41.151,309.8,3.8,1.8,2020-09-30,00:40,T,78,6.0NRT,294.1,52.8,N
-3.008,-40.338,311.5,3.1,1.7,2020-09-30,00:40,T,75,6.0NRT,293.2,49.6,N
-3.009,-40.344,315.3,3.1,1.7,2020-09-30,00:40,T,88,6.0NRT,293.7,64.6,N
-4.552,-41.144,305.6,3.8,1.8,2020-09-30,00:40,T,65,6.0NRT,293.9,33.7,N
27.249,140.883,313.4,1,1,2020-09-30,01:20,T,45,6.0NRT,299.4,7.1,D
27.24,140.881,311.4,1,1,2020-09-30,01:20,T,33,6.0NRT,294.5,5.4,D
-11.273,132.206,336.9,1,1,2020-09-30,01:30,T,63,6.0NRT,305.3,22.5,D
-11.283,132.213,327.9,1,1,2020-09-30,01:30,T,57,6.0NRT,306.6,8.9,D
-11.599,132.798,372.6,1,1,2020-09-30,01:30,T,100,6.0NRT,307.8,112.3,D
-11.601,132.808,349,1,1,2020-09-30,01:30,T,93,6.0NRT,308.2,46.1,D
-11.602,132.817,335.8,1,1,2020-09-30,01:30,T,68,6.0NRT,308.1,21.9,D
-11.615,132.908,328,1,1,2020-09-30,01:30,T,65,6.0NRT,304.1,13.7,D
-12.093,136.278,333.4,1.4,1.2,2020-09-30,01:30,T,85,6.0NRT,305,32.9,D
-12.102,136.263,325.2,1.4,1.2,2020-09-30,01:30,T,22,6.0NRT,303.4,15.4,D
-13.03,142.952,314.9,4.8,2,2020-09-30,01:30,T,57,6.0NRT,298.5,51,D
-12.358,136.73,321.5,1.6,1.2,2020-09-30,01:30,T,32,6.0NRT,303.2,10.8,D
-12.36,136.744,321.1,1.6,1.2,2020-09-30,01:30,T,35,6.0NRT,303.3,10.9,D
-12.961,141.66,328.8,3.8,1.8,2020-09-30,01:30,T,77,6.0NRT,301.2,135.6,D
-12.366,136.7,344.3,1.6,1.2,2020-09-30,01:30,T,90,6.0NRT,307,68.6,D
-12.367,136.714,323.9,1.6,1.2,2020-09-30,01:30,T,31,6.0NRT,303.8,13,D
-12.968,141.655,326.5,3.8,1.8,2020-09-30,01:30,T,75,6.0NRT,300.7,118.5,D
-12.708,135.916,328.3,1.4,1.2,2020-09-30,01:30,T,52,6.0NRT,306.2,19.7,D
-12.898,132.679,336.1,1,1,2020-09-30,01:30,T,80,6.0NRT,310.8,17.4,D
-14.025,136.439,326.4,1.6,1.2,2020-09-30,01:30,T,52,6.0NRT,305.5,22.1,D
-13.601,131.08,335.7,1,1,2020-09-30,01:30,T,63,6.0NRT,309.6,22.3,D
-14.141,130.039,328.8,1.1,1,2020-09-30,01:30,T,21,6.0NRT,304.6,15.3,D
-14.797,131.815,344.4,1,1,2020-09-30,01:30,T,88,6.0NRT,309.5,28.6,D
-14.84,131.67,334,1,1,2020-09-30,01:30,T,62,6.0NRT,311.3,11,D
-14.862,131.695,333.9,1,1,2020-09-30,01:30,T,73,6.0NRT,311.5,9.1,D
-14.09,126.522,312.3,1.8,1.3,2020-09-30,01:30,T,38,6.0NRT,299.7,13.6,D
-14.906,131.682,343.2,1,1,2020-09-30,01:30,T,86,6.0NRT,311.2,27.6,D
-14.93,131.782,341.8,1,1,2020-09-30,01:30,T,65,6.0NRT,313,22.8,D
-14.936,131.763,339.5,1,1,2020-09-30,01:30,T,70,6.0NRT,311.5,20.9,D
-14.938,131.772,346.8,1,1,2020-09-30,01:30,T,90,6.0NRT,311.1,33.3,D
-14.939,131.781,347.6,1,1,2020-09-30,01:30,T,90,6.0NRT,310.7,36.5,D
-14.944,131.752,330.6,1,1,2020-09-30,01:30,T,53,6.0NRT,310.9,9.1,D
-14.945,131.761,341.9,1,1,2020-09-30,01:30,T,85,6.0NRT,310.6,26.9,D
-15.606,136.669,311.5,1.7,1.3,2020-09-30,01:30,T,37,6.0NRT,297,14.5,D
-12.365,142.089,329.1,4,1.9,2020-09-30,01:30,T,82,6.0NRT,299.9,140.7,D
-12.362,142.052,317.3,4,1.9,2020-09-30,01:30,T,63,6.0NRT,299.4,42.7,D
-12.378,142.094,330,4,1.9,2020-09-30,01:30,T,83,6.0NRT,300.1,148.5,D
-12.374,142.057,323.9,4,1.9,2020-09-30,01:30,T,77,6.0NRT,299.7,90.1,D
-12.063,141.857,313.4,3.8,1.8,2020-09-30,01:30,T,50,6.0NRT,297.8,31.9,D
-8.532,122.922,315.6,4.3,1.9,2020-09-30,01:30,T,0,6.0NRT,295.2,58.6,D
-8.264,123.654,314,3.8,1.8,2020-09-30,01:30,T,0,6.0NRT,293.9,37,D
-7.669,131.104,320.7,1.1,1.1,2020-09-30,01:30,T,0,6.0NRT,301.4,12.6,D
-7.111,131.921,316.9,1.1,1,2020-09-30,01:30,T,0,6.0NRT,289.9,8.3,D
-3.939,143.771,312.6,4.1,1.9,2020-09-30,01:30,T,0,6.0NRT,277,70.2,D
-7.511,138.71,315.7,1.9,1.3,2020-09-30,01:30,T,66,6.0NRT,293,15.8,D
-11.203,132.361,330.4,1,1,2020-09-30,01:30,T,62,6.0NRT,303.7,13.9,D
-17.17,122.806,343.3,2.9,1.6,2020-09-30,01:35,T,87,6.0NRT,309.7,151.6,D
-26.602,125.753,334.7,1.2,1.1,2020-09-30,01:35,T,78,6.0NRT,315.9,22,D
-26.6,125.747,340.4,1.2,1.1,2020-09-30,01:35,T,85,6.0NRT,314.2,32.7,D
-17.186,122.798,339,2.9,1.6,2020-09-30,01:35,T,81,6.0NRT,309.6,117,D
-17.176,122.827,329.5,2.9,1.6,2020-09-30,01:35,T,34,6.0NRT,311,46.7,D
-17.171,122.801,344.2,2.9,1.6,2020-09-30,01:35,T,88,6.0NRT,309.1,158.6,D
-17.185,122.803,350.1,2.9,1.6,2020-09-30,01:35,T,93,6.0NRT,310.8,217,D
-17.176,122.916,327,2.9,1.6,2020-09-30,01:35,T,37,6.0NRT,310.3,27.7,D
-15.85,136.062,323,1.6,1.2,2020-09-30,01:35,T,33,6.0NRT,302.3,14.9,D
-15.848,136.047,326.9,1.6,1.2,2020-09-30,01:35,T,62,6.0NRT,305,24.4,D
32.139,6.47,304.7,1.5,1.2,2020-09-30,01:45,A,61,6.0NRT,291.6,14,N
32.95,3.231,311.6,1,1,2020-09-30,01:45,A,83,6.0NRT,291.4,12.1,N
45.149,9.947,305.6,1.3,1.1,2020-09-30,01:45,A,65,6.0NRT,283.2,14,N
28.745,9.794,301.4,2.9,1.6,2020-09-30,01:50,A,40,6.0NRT,289.6,26,N
31.333,6.045,303.5,1.5,1.2,2020-09-30,01:50,A,56,6.0NRT,292.9,10.7,N
31.499,5.851,306.8,1.4,1.2,2020-09-30,01:50,A,69,6.0NRT,292.7,13.8,N
31.591,5.973,302.5,1.4,1.2,2020-09-30,01:50,A,50,6.0NRT,292,10.5,N
31.594,5.958,317.3,1.4,1.2,2020-09-30,01:50,A,95,6.0NRT,292.3,27.9,N
31.691,5.821,327.2,1.4,1.2,2020-09-30,01:50,A,100,6.0NRT,293.4,42.6,N
31.693,5.806,322.6,1.4,1.2,2020-09-30,01:50,A,100,6.0NRT,293.3,34.1,N
31.668,6.06,309.1,1.4,1.2,2020-09-30,01:50,A,76,6.0NRT,295.2,15.6,N
-24.428,-58.633,313.1,2,1.4,2020-09-30,02:10,T,70,6.0NRT,297.3,19.8,N
-24.429,-58.653,318.7,2.1,1.4,2020-09-30,02:10,T,97,6.0NRT,297.4,35.5,N
-24.433,-58.578,307.7,2,1.4,2020-09-30,02:10,T,25,6.0NRT,296.9,10.2,N
-24.435,-58.598,313.3,2,1.4,2020-09-30,02:10,T,85,6.0NRT,297.5,21.2,N
-24.427,-58.64,320.3,2,1.4,2020-09-30,02:10,T,100,6.0NRT,297.5,38.7,N
-24.429,-58.66,310,2.1,1.4,2020-09-30,02:10,T,75,6.0NRT,297.1,15.9,N
-24.383,-58.584,314.3,2,1.4,2020-09-30,02:10,T,81,6.0NRT,297.5,22.8,N
-24.385,-58.604,319.2,2,1.4,2020-09-30,02:10,T,98,6.0NRT,297.8,35.3,N
-24.368,-58.565,308.6,2,1.4,2020-09-30,02:10,T,57,6.0NRT,297.4,12.6,N
-24.37,-58.585,311.6,2,1.4,2020-09-30,02:10,T,64,6.0NRT,297.2,17.4,N
-24.372,-58.605,313.7,2,1.4,2020-09-30,02:10,T,65,6.0NRT,297,21.3,N
-24.356,-58.567,318.5,2,1.4,2020-09-30,02:10,T,97,6.0NRT,297.6,34.2,N
-24.358,-58.587,312.3,2,1.4,2020-09-30,02:10,T,64,6.0NRT,296.9,19.1,N
-24.345,-58.588,307,2,1.4,2020-09-30,02:10,T,56,6.0NRT,296.8,10.1,N
-24.355,-58.573,319.3,2,1.4,2020-09-30,02:10,T,98,6.0NRT,297.5,36.5,N
-22.999,-49.008,304.9,1.3,1.1,2020-09-30,02:10,T,62,6.0NRT,291.1,9.2,N
-22.989,-49.01,308.4,1.3,1.1,2020-09-30,02:10,T,74,6.0NRT,291.1,12.5,N
-23.792,-55.296,308.6,1.2,1.1,2020-09-30,02:10,T,75,6.0NRT,293,10.3,N
-22.732,-48.392,338.2,1.4,1.2,2020-09-30,02:10,T,100,6.0NRT,292.3,66.7,N
-22.734,-48.406,304,1.4,1.2,2020-09-30,02:10,T,58,6.0NRT,291.9,9.5,N
-24.128,-58.754,331.2,2.1,1.4,2020-09-30,02:10,T,100,6.0NRT,297.7,77.8,N
-24.068,-58.659,311.5,2,1.4,2020-09-30,02:10,T,48,6.0NRT,295.9,22.9,N
-24.07,-58.679,305.5,2,1.4,2020-09-30,02:10,T,43,6.0NRT,286.2,10.8,N
-24.067,-58.666,314.6,2,1.4,2020-09-30,02:10,T,88,6.0NRT,294.3,29.4,N
-24.139,-59.647,307.2,2.4,1.5,2020-09-30,02:10,T,64,6.0NRT,296.5,14.9,N
-23.986,-59.277,340,2.2,1.5,2020-09-30,02:10,T,100,6.0NRT,298.7,129.3,N
-23.988,-59.299,321.1,2.3,1.5,2020-09-30,02:10,T,100,6.0NRT,297.5,49,N
-23.973,-59.278,310.9,2.2,1.5,2020-09-30,02:10,T,78,6.0NRT,297,21.6,N
-23.957,-59.258,309.2,2.2,1.4,2020-09-30,02:10,T,73,6.0NRT,296.6,19.3,N
-23.959,-59.28,325.5,2.2,1.5,2020-09-30,02:10,T,100,6.0NRT,296.9,67,N
-23.973,-59.262,307.9,2.2,1.4,2020-09-30,02:10,T,69,6.0NRT,296.7,16.1,N
-23.976,-59.285,317,2.2,1.5,2020-09-30,02:10,T,94,6.0NRT,297.1,38.5,N
-23.96,-59.264,321.4,2.2,1.4,2020-09-30,02:10,T,100,6.0NRT,297.1,51.7,N
-23.963,-59.286,319.2,2.2,1.5,2020-09-30,02:10,T,98,6.0NRT,296.7,45,N
-23.62,-57.7,309.4,1.7,1.3,2020-09-30,02:10,T,75,6.0NRT,296.7,14.4,N
-23.611,-57.736,339,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,297.9,85.2,N
-23.613,-57.753,317.7,1.7,1.3,2020-09-30,02:10,T,95,6.0NRT,297.1,28.4,N
-23.624,-57.706,309.3,1.7,1.3,2020-09-30,02:10,T,48,6.0NRT,296.7,13.3,N
-22.504,-49.555,315.8,1.2,1.1,2020-09-30,02:10,T,92,6.0NRT,293.1,18,N
-22.636,-50.392,317.7,1.1,1,2020-09-30,02:10,T,96,6.0NRT,294.1,17.4,N
-23.616,-57.741,328.6,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,297.7,52.4,N
-23.602,-57.726,311.7,1.7,1.3,2020-09-30,02:10,T,81,6.0NRT,296.5,17.1,N
-23.604,-57.743,325,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,297.1,44.2,N
-23.359,-56.269,311.6,1.4,1.2,2020-09-30,02:10,T,82,6.0NRT,295.4,15.1,N
-23.354,-56.276,314.2,1.4,1.2,2020-09-30,02:10,T,88,6.0NRT,296,18.5,N
-22.145,-48.392,305.3,1.4,1.2,2020-09-30,02:10,T,64,6.0NRT,293.9,9,N
-22.148,-48.406,308.6,1.4,1.2,2020-09-30,02:10,T,75,6.0NRT,294.1,12.8,N
-22.135,-48.394,316.8,1.4,1.2,2020-09-30,02:10,T,94,6.0NRT,294.3,22.2,N
-22.137,-48.408,314.7,1.4,1.2,2020-09-30,02:10,T,90,6.0NRT,294.5,19.3,N
-22.141,-48.399,317.6,1.4,1.2,2020-09-30,02:10,T,95,6.0NRT,294.6,23.4,N
-22.131,-48.401,321.6,1.4,1.2,2020-09-30,02:10,T,100,6.0NRT,294.5,30.1,N
-22.245,-49.533,305.1,1.2,1.1,2020-09-30,02:10,T,63,6.0NRT,294.6,6.5,N
-23.485,-59.304,315.7,2.2,1.4,2020-09-30,02:10,T,90,6.0NRT,297.6,35.7,N
-23.373,-58.345,307.7,1.9,1.3,2020-09-30,02:10,T,67,6.0NRT,297.3,11.7,N
-23.37,-58.555,306.7,2,1.4,2020-09-30,02:10,T,61,6.0NRT,295.8,10.7,N
-22.284,-50.688,339.5,1.1,1,2020-09-30,02:10,T,100,6.0NRT,296.6,46.1,N
-22.286,-50.699,348.4,1.1,1,2020-09-30,02:10,T,100,6.0NRT,298.3,64.6,N
-22.287,-50.709,308.5,1.1,1,2020-09-30,02:10,T,74,6.0NRT,296.2,7.3,N
-22.275,-50.69,314,1.1,1,2020-09-30,02:10,T,88,6.0NRT,294.7,11.8,N
-22.276,-50.7,371.6,1.1,1,2020-09-30,02:10,T,100,6.0NRT,299.5,134.6,N
-22.278,-50.711,394.2,1.1,1,2020-09-30,02:10,T,100,6.0NRT,303.5,244.9,N
-22.279,-50.721,310,1.1,1,2020-09-30,02:10,T,78,6.0NRT,296.3,8,N
-23.245,-58.859,309.4,2,1.4,2020-09-30,02:10,T,70,6.0NRT,298,14.8,N
-21.306,-45.947,308.5,2.2,1.4,2020-09-30,02:10,T,75,6.0NRT,290.3,26.1,N
-23.061,-57.986,331.4,1.8,1.3,2020-09-30,02:10,T,100,6.0NRT,299.2,62.3,N
-23.063,-58.004,309.7,1.8,1.3,2020-09-30,02:10,T,73,6.0NRT,298.2,13,N
-22.746,-56.039,310.3,1.3,1.1,2020-09-30,02:10,T,79,6.0NRT,296.4,11.5,N
-22.747,-56.051,307,1.3,1.1,2020-09-30,02:10,T,67,6.0NRT,296.4,8,N
-22.116,-51.459,320.4,1,1,2020-09-30,02:10,T,100,6.0NRT,297.2,16.1,N
-22.117,-51.469,348.1,1,1,2020-09-30,02:10,T,100,6.0NRT,297.8,58.6,N
-22.931,-57.837,311,1.7,1.3,2020-09-30,02:10,T,78,6.0NRT,296.6,17.9,N
-22.932,-57.854,309.9,1.7,1.3,2020-09-30,02:10,T,74,6.0NRT,297.1,16,N
-22.934,-57.871,312.3,1.7,1.3,2020-09-30,02:10,T,81,6.0NRT,297.1,19.9,N
-22.462,-56.401,309.1,1.4,1.2,2020-09-30,02:10,T,75,6.0NRT,296.3,10.4,N
-21.574,-50.023,311.7,1.2,1.1,2020-09-30,02:10,T,83,6.0NRT,296.6,11.7,N
-22.644,-61.544,319.7,3.2,1.7,2020-09-30,02:10,T,99,6.0NRT,298.7,66.5,N
-22.647,-61.575,310.4,3.2,1.7,2020-09-30,02:10,T,73,6.0NRT,298.2,26.4,N
-22.647,-61.549,322.8,3.2,1.7,2020-09-30,02:10,T,100,6.0NRT,298.9,83.1,N
-19.888,-43.163,300.7,3.7,1.8,2020-09-30,02:10,T,33,6.0NRT,289.4,27.3,N
-19.97,-44.256,303.4,3.1,1.7,2020-09-30,02:10,T,50,6.0NRT,289.9,22.9,N
-19.972,-44.261,302.1,3.1,1.7,2020-09-30,02:10,T,47,6.0NRT,289.9,21.1,N
-20.975,-50.298,311.6,1.2,1.1,2020-09-30,02:10,T,83,6.0NRT,295.1,10,N
-20.939,-50.276,311.8,1.2,1.1,2020-09-30,02:10,T,63,6.0NRT,296.3,10.2,N
-20.941,-50.288,327.2,1.2,1.1,2020-09-30,02:10,T,100,6.0NRT,297.9,28.2,N
-19.947,-44.687,300.3,2.9,1.6,2020-09-30,02:10,T,23,6.0NRT,289.4,15.2,N
-20.93,-50.278,311.5,1.2,1.1,2020-09-30,02:10,T,51,6.0NRT,295.4,10.3,N
-20.724,-49.2,302.3,1.3,1.1,2020-09-30,02:10,T,48,6.0NRT,291.8,6.5,N
-19.452,-42.754,302.1,4.1,1.9,2020-09-30,02:10,T,47,6.0NRT,289.1,34.8,N
-22.345,-63.154,307.3,4.1,1.9,2020-09-30,02:10,T,51,6.0NRT,294.5,34.1,N
-22.348,-63.194,306.5,4.1,1.9,2020-09-30,02:10,T,31,6.0NRT,293.8,34.8,N
-21.831,-58.084,332.4,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,298.1,63.7,N
-21.833,-58.101,310.1,1.7,1.3,2020-09-30,02:10,T,75,6.0NRT,297.2,13.4,N
-19.449,-42.762,301.4,4.1,1.9,2020-09-30,02:10,T,41,6.0NRT,289,31.6,N
-22.359,-63.16,307.8,4.1,1.9,2020-09-30,02:10,T,45,6.0NRT,294.6,36.6,N
-21.835,-58.09,327.8,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,298,51.2,N
-19.844,-45.34,300.5,2.6,1.5,2020-09-30,02:10,T,19,6.0NRT,289.4,14.2,N
-19.446,-43.627,308.9,3.5,1.8,2020-09-30,02:10,T,76,6.0NRT,293.8,46.2,N
-20.195,-47.601,331.6,1.8,1.3,2020-09-30,02:10,T,100,6.0NRT,296.9,65,N
-20.198,-47.618,347.4,1.7,1.3,2020-09-30,02:10,T,100,6.0NRT,297.2,123.8,N
-19.667,-44.825,305.4,2.9,1.6,2020-09-30,02:10,T,64,6.0NRT,292.3,23.5,N
-19.672,-44.851,306.3,2.8,1.6,2020-09-30,02:10,T,67,6.0NRT,293.3,26.2,N
-20.183,-47.603,308.2,1.8,1.3,2020-09-30,02:10,T,74,6.0NRT,294.9,13,N
-20.186,-47.62,305.6,1.7,1.3,2020-09-30,02:10,T,43,6.0NRT,294.9,9.5,N
-19.408,-43.602,317.3,3.6,1.8,2020-09-30,02:10,T,95,6.0NRT,292.8,85.1,N
-27.15,-62.643,326.7,4.3,1.9,2020-09-30,02:10,T,100,6.0NRT,292.4,200.9,N
-26.853,-58.71,313.8,2.2,1.4,2020-09-30,02:10,T,88,6.0NRT,293.4,35.3,N
-20.523,-49.785,315.5,1.3,1.1,2020-09-30,02:10,T,85,6.0NRT,296.4,16.7,N
-19.416,-43.61,307.1,3.6,1.8,2020-09-30,02:10,T,66,6.0NRT,292.6,38.1,N
-20.156,-47.632,317.8,1.7,1.3,2020-09-30,02:10,T,96,6.0NRT,295.4,30.9,N
-19.4,-43.612,312,3.6,1.8,2020-09-30,02:10,T,84,6.0NRT,292.6,58.3,N
-19.682,-45.232,304.3,2.7,1.6,2020-09-30,02:10,T,60,6.0NRT,291.8,22.9,N
-21.3,-58.613,324.6,1.8,1.3,2020-09-30,02:10,T,100,6.0NRT,297.9,48.2,N
-26.851,-58.688,327.7,2.2,1.4,2020-09-30,02:10,T,100,6.0NRT,294,78.9,N
-19.328,-46.882,306.2,2.1,1.4,2020-09-30,02:10,T,67,6.0NRT,288.9,22.7,N
-19.305,-46.826,303.3,2.1,1.4,2020-09-30,02:10,T,54,6.0NRT,288.7,18.3,N
-20.151,-47.626,312.2,1.7,1.3,2020-09-30,02:10,T,84,6.0NRT,295.4,19.8,N
-19.775,-56.748,321.4,1.3,1.1,2020-09-30,02:10,T,100,6.0NRT,296.2,27.2,N
-19.936,-57.334,314.4,1.4,1.2,2020-09-30,02:10,T,75,6.0NRT,298.5,14.8,N
-19.949,-57.347,312,1.4,1.2,2020-09-30,02:10,T,52,6.0NRT,299.1,11.8,N
-19.947,-57.333,313.5,1.4,1.2,2020-09-30,02:10,T,63,6.0NRT,299.1,13.9,N
-17.927,-43.907,306.6,3.6,1.8,2020-09-30,02:10,T,42,6.0NRT,292.6,36.6,N
-17.921,-43.875,315.8,3.7,1.8,2020-09-30,02:10,T,92,6.0NRT,291.7,84.7,N
-20.015,-57.318,309,1.4,1.2,2020-09-30,02:10,T,63,6.0NRT,298.5,8.4,N
-17.935,-43.901,307.6,3.6,1.8,2020-09-30,02:10,T,72,6.0NRT,292.7,42.1,N
-17.928,-43.868,311,3.7,1.8,2020-09-30,02:10,T,82,6.0NRT,291.3,60.6,N
-18.741,-47.87,307.9,1.8,1.3,2020-09-30,02:10,T,72,6.0NRT,292.5,16.6,N
-18.756,-47.884,303.2,1.8,1.3,2020-09-30,02:10,T,17,6.0NRT,289.2,10.1,N
-18.753,-47.867,331.9,1.8,1.3,2020-09-30,02:10,T,100,6.0NRT,292.1,71.9,N
-19.976,-55.498,314.2,1.1,1.1,2020-09-30,02:10,T,46,6.0NRT,300.6,8.9,N
-19.985,-55.496,335.3,1.1,1.1,2020-09-30,02:10,T,100,6.0NRT,302.4,36.8,N
-19.984,-55.485,335.1,1.1,1.1,2020-09-30,02:10,T,100,6.0NRT,302.5,36.9,N
-19.994,-55.484,314.8,1.1,1.1,2020-09-30,02:10,T,54,6.0NRT,300,10.1,N
-20.248,-57.474,307.7,1.5,1.2,2020-09-30,02:10,T,66,6.0NRT,297.2,9.5,N
-20.003,-55.483,314.3,1.1,1.1,2020-09-30,02:10,T,77,6.0NRT,299.1,9.7,N
-20.002,-55.472,325.6,1.1,1.1,2020-09-30,02:10,T,100,6.0NRT,300.6,22.8,N
-20,-55.461,317.5,1.1,1.1,2020-09-30,02:10,T,95,6.0NRT,299.4,14.6,N
-19.999,-55.451,307.6,1.1,1.1,2020-09-30,02:10,T,7,6.0NRT,297.5,5.6,N
-20.018,-55.525,313.2,1.1,1.1,2020-09-30,02:10,T,71,6.0NRT,300,9.8,N
-20.013,-55.481,311.6,1.1,1.1,2020-09-30,02:10,T,42,6.0NRT,299.4,7.8,N
-20.011,-55.471,316,1.1,1.1,2020-09-30,02:10,T,44,6.0NRT,300.7,11.9,N
-20.01,-55.46,323.7,1.1,1.1,2020-09-30,02:10,T,100,6.0NRT,300.2,22,N
-20.53,-59.784,316.9,2.2,1.4,2020-09-30,02:10,T,93,6.0NRT,295.5,38.3,N
-20.528,-59.763,306.5,2.2,1.4,2020-09-30,02:10,T,57,6.0NRT,295.5,13.6,N
-20.031,-55.546,308.2,1.1,1.1,2020-09-30,02:10,T,49,6.0NRT,298.2,6.6,N
-20.02,-55.458,323.9,1.1,1.1,2020-09-30,02:10,T,100,6.0NRT,299.5,23.4,N
-19.932,-54.464,307,1,1,2020-09-30,02:10,T,70,6.0NRT,293.5,6.6,N
-20.452,-57.655,309.4,1.5,1.2,2020-09-30,02:10,T,72,6.0NRT,296.7,11.7,N
-20.45,-57.641,311.1,1.5,1.2,2020-09-30,02:10,T,78,6.0NRT,295.9,14.3,N
-20.5,-57.679,323,1.5,1.2,2020-09-30,02:10,T,100,6.0NRT,298.7,32.6,N
-20.512,-57.692,318.2,1.6,1.2,2020-09-30,02:10,T,69,6.0NRT,298.5,22.3,N
-20.511,-57.678,322.2,1.5,1.2,2020-09-30,02:10,T,100,6.0NRT,298.9,30.8,N
-20.522,-57.676,313.6,1.5,1.2,2020-09-30,02:10,T,43,6.0NRT,298.8,16.4,N
-20.513,-57.686,328.4,1.6,1.2,2020-09-30,02:10,T,100,6.0NRT,299.2,43.6,N
-20.511,-57.671,314.2,1.5,1.2,2020-09-30,02:10,T,54,6.0NRT,298.1,17.4,N
-20.524,-57.685,313.7,1.6,1.2,2020-09-30,02:10,T,85,6.0NRT,299.1,17.2,N
-19.261,-48.539,326,1.6,1.2,2020-09-30,02:10,T,100,6.0NRT,291,47.9,N
-19.399,-43.638,304.5,3.5,1.8,2020-09-30,02:10,T,41,6.0NRT,293.4,25.4,N
-19.259,-48.525,363,1.6,1.2,2020-09-30,02:10,T,100,6.0NRT,294.5,185.9,N
